smiles,pic50,scaffold,n_measurements,logS
COc1nc(-c2cccc(-c3cc(F)cc4c3CCC4Oc3nc(OC)c(CN4CC5(C(=O)O)CCC4CC5)cc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CN5CC6CCC5CC6)cn4)c3)nc2)N1,1,-5.831608772277832
COc1nc(-c2cccc(-c3cc(F)cc4c3CCC4Oc3nc(OC)c(CN4CCC(C(=O)O)C4)cc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CN5CCCC5)cn4)c3)nc2)N1,1,-5.591977596282959
COc1nc(-c2cccc(-c3ccc4c(c3)OCCO4)c2C)ccc1CNC(CO)C(=O)O,7.98,c1ccc(-c2cccc(-c3ccc4c(c3)OCCO4)c2)nc1,1,-4.0199785232543945
COc1nc(-c2cccc(-c3ccc4c(c3)OCCO4)c2C)ccc1CNCCCO,8.11,c1ccc(-c2cccc(-c3ccc4c(c3)OCCO4)c2)nc1,1,-3.7836005687713623
COc1nc(-c2cccc(-c3ccc4c(c3)OCCO4)c2C)ccc1CNCCN,7.78,c1ccc(-c2cccc(-c3ccc4c(c3)OCCO4)c2)nc1,1,-3.4428277015686035
COc1nc(-c2cccc(-c3ccc4c(c3)OCCO4)c2C)ccc1CNCCNC(C)=O,7.85,c1ccc(-c2cccc(-c3ccc4c(c3)OCCO4)c2)nc1,1,-3.992201328277588
COc1nc(-c2cccc(-c3ccc4c(c3)OCCO4)c2C)ccc1CNCCO,8.1,c1ccc(-c2cccc(-c3ccc4c(c3)OCCO4)c2)nc1,1,-3.8015334606170654
COc1nc(-c2cccc(-c3ccc4c(c3)OCO4)c2C)ccc1CNCCO,7.88,c1ccc(-c2cccc(-c3ccc4c(c3)OCO4)c2)nc1,1,-3.777857542037964
COc1nc(-c2cccc(-c3ccc4nc(-c5cccc(CNCCO)c5)oc4c3)c2C)ccc1CNCCO,7.66,c1ccc(-c2nc3ccc(-c4cccc(-c5ccccn5)c4)cc3o2)cc1,1,-4.598740577697754
COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1C(=O)NCCO,6.49,c1ccc(-c2cccc(-c3ccccn3)c2)cc1,1,-4.091113090515137
COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CN(C)CCO,8.08,c1ccc(-c2cccc(-c3ccccn3)c2)cc1,1,-3.5525646209716797
COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CN1CCC(O)C1,8.07,c1ccc(-c2cccc(-c3ccc(CN4CCCC4)cn3)c2)cc1,1,-3.765756130218506
COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CNC(C)CO,8.3,c1ccc(-c2cccc(-c3ccccn3)c2)cc1,1,-3.5494070053100586
COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CNC(CO)C(=O)O,7.77,c1ccc(-c2cccc(-c3ccccn3)c2)cc1,1,-3.7580621242523193
COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CNCC1CCC(=O)N1,7.85,O=C1CCC(CNCc2ccc(-c3cccc(-c4ccccc4)c3)nc2)N1,1,-3.9360804557800297
COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CNCCCO,8.13,c1ccc(-c2cccc(-c3ccccn3)c2)cc1,1,-3.7185449600219727
COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CNCCN,7.68,c1ccc(-c2cccc(-c3ccccn3)c2)cc1,1,-3.311185121536255
COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CNCCNC(=O)c1ccc(-c2c[nH]c(=O)[nH]c2=O)nn1,6.97,O=C(NCCNCc1ccc(-c2cccc(-c3ccccc3)c2)nc1)c1ccc(-c2c[nH]c(=O)[nH]c2=O)nn1,1,-4.749888896942139
COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CNCCNC(C)=O,7.84,c1ccc(-c2cccc(-c3ccccn3)c2)cc1,1,-3.690577507019043
COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CNCCO,8.42,c1ccc(-c2cccc(-c3ccccn3)c2)cc1,1,-3.4444775581359863
COc1nc(-c2cccc(-c3ccccc3F)c2C)ccc1CNCCC(N)=O,9.05,c1ccc(-c2cccc(-c3ccccn3)c2)cc1,1,-4.170431613922119
COc1nc(C=Cc2cccc(-c3ccccc3)c2C)ccc1CNC(CO)C(=O)O,5.29,C(=Cc1ccccn1)c1cccc(-c2ccccc2)c1,1,-4.627413272857666
COc1nc(C=Cc2cccc(-c3ccccc3)c2C)ccc1CNC(CO)CO,7.05,C(=Cc1ccccn1)c1cccc(-c2ccccc2)c1,1,-4.437240123748779
COc1nc(C=Cc2cccc(-c3ccccc3)c2C)ccc1CNC1CCCCC1NC(C)=O,5.96,C(=Cc1ccc(CNC2CCCCC2)cn1)c1cccc(-c2ccccc2)c1,1,-6.196439743041992
COc1nc(C=Cc2cccc(-c3ccccc3)c2C)ccc1CNCCNC(C)=O,6.77,C(=Cc1ccccn1)c1cccc(-c2ccccc2)c1,1,-4.695655822753906
COc1nc(NC(=O)c2cccc(-c3ccccc3)c2C)ccc1CNCCNC(C)=O,7.55,O=C(Nc1ccccn1)c1cccc(-c2ccccc2)c1,1,-4.32875394821167
COc1nc(NCCNC(C)=O)nc(OCc2cccc(-c3ccccc3)c2C)n1,5.82,c1ccc(-c2cccc(COc3ncncn3)c2)cc1,1,-4.706662654876709
COc1nc(NCc2cccc(-c3ccccc3)c2C)ccc1CNC(CO)C(=O)O,5.34,c1ccc(-c2cccc(CNc3ccccn3)c2)cc1,1,-4.078042984008789
COc1nc(NCc2cccc(-c3ccccc3)c2C)ccc1CNCCNC(C)=O,5.37,c1ccc(-c2cccc(CNc3ccccn3)c2)cc1,1,-3.991862535476685
COc1nc(OC2CCCc3c(-c4ccccc4)cccc32)ccc1CNCCNC(C)=O,7.32,c1ccc(-c2cccc3c2CCCC3Oc2ccccn2)cc1,1,-4.734554767608643
COc1nc(OC2CCc3c(-c4ccc(F)c(F)c4)cccc32)c(Cl)cc1CNCCO,7.25,c1ccc(-c2cccc3c2CCC3Oc2ccccn2)cc1,1,-5.864378929138184
COc1nc(OC2CCc3c(-c4ccc(F)cc4)cccc32)c(Cl)cc1CNCCO,7.42,c1ccc(-c2cccc3c2CCC3Oc2ccccn2)cc1,1,-5.136721134185791
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Br)cc1CNCCO,7.29,c1ccc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)nc1,1,-4.5284295082092285
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CN1CC(O)C1,7.71,c1cc(-c2ccc3c(c2)OCCO3)c2c(c1)C(Oc1ccc(CN3CCC3)cn1)CC2,1,-4.631440162658691
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CN1CCC(C(=O)O)C1,7.79,c1cc(-c2ccc3c(c2)OCCO3)c2c(c1)C(Oc1ccc(CN3CCCC3)cn1)CC2,1,-5.305782794952393
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CN1CCC(O)C1,7.75,c1cc(-c2ccc3c(c2)OCCO3)c2c(c1)C(Oc1ccc(CN3CCCC3)cn1)CC2,1,-5.142590045928955
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CNCC(F)(F)F,7.17,c1ccc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)nc1,1,-6.675390243530273
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CNCC(O)CC(=O)O,7.85,c1ccc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)nc1,1,-4.387871742248535
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CNCC(O)CO,7.88,c1ccc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)nc1,1,-4.187466144561768
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CNCC1CCC(=O)N1,7.8,O=C1CCC(CNCc2ccc(OC3CCc4c(-c5ccc6c(c5)OCCO6)cccc43)nc2)N1,1,-5.037250518798828
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CNCCC(N)=O,7.69,c1ccc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)nc1,1,-4.616161346435547
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CNCCN(C)C,7.33,c1ccc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)nc1,1,-5.434544086456299
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CNCCNC(C)=O,7.79,c1ccc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)nc1,1,-4.9385600090026855
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CNCCO,7.99,c1ccc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)nc1,1,-4.479197025299072
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCO5)cccc32)c(Cl)cc1CNCCO,7.6,c1ccc(OC2CCc3c(-c4ccc5c(c4)OCO5)cccc32)nc1,1,-4.149784088134766
COc1nc(OC2CCc3c(-c4cccc(F)c4)cccc32)c(Cl)cc1CNCCO,7.61,c1ccc(-c2cccc3c2CCC3Oc2ccccn2)cc1,1,-5.102258205413818
COc1nc(OC2CCc3c(-c4ccccc4)cccc32)c(Cl)cc1CNCCO,8.12,c1ccc(-c2cccc3c2CCC3Oc2ccccn2)cc1,1,-4.722724914550781
COc1nc(OC2CCc3c(-c4ccccc4)cccc32)ccc1CNCCNC(C)=O,7.68,c1ccc(-c2cccc3c2CCC3Oc2ccccn2)cc1,1,-4.255539894104004
COc1nc(OC2CCc3c(-c4ccccc4)cccc32)ccc1CNCCO,7.61,c1ccc(-c2cccc3c2CCC3Oc2ccccn2)cc1,1,-3.9463934898376465
COc1nc(OC2CCc3c(-c4ccccc4F)cccc32)c(Cl)cc1CNCCO,8.66,c1ccc(-c2cccc3c2CCC3Oc2ccccn2)cc1,1,-5.1524200439453125
COc1nc(OCc2cccc(-c3ccccc3)c2C)ccc1CNCCNC(C)=O,7.83,c1ccc(-c2cccc(COc3ccccn3)c2)cc1,1,-4.448975563049316
COc1nc(OCc2cccc(-c3ccccc3)c2C)ccc1CNCCOC1OC(CO)C(O)C(O)C1NC(C)=O,7.54,c1ccc(-c2cccc(COc3ccc(CNCCOC4CCCCO4)cn3)c2)cc1,1,-2.810013771057129
COc1nc(OCc2cccc(-c3ccccc3)c2C)ccc1CNCc1cn(C2OC(C)C(O)C(O)C2O)nn1,6.75,c1ccc(-c2cccc(COc3ccc(CNCc4cn(C5CCCCO5)nn4)cn3)c2)cc1,1,-3.4192817211151123
COc1nc(OCc2cccc(-c3ccccc3)c2C)ccc1CNCc1cn(C2OC(CO)C(O)C(O)C2NC(C)=O)nn1,7.62,c1ccc(-c2cccc(COc3ccc(CNCc4cn(C5CCCCO5)nn4)cn3)c2)cc1,1,-2.948976755142212
COc1nc(OCc2cccc(-c3ccccc3)c2C)ccc1CNCc1cn(C2OC(CO)C(O)C(O)C2O)nn1,7.25,c1ccc(-c2cccc(COc3ccc(CNCc4cn(C5CCCCO5)nn4)cn3)c2)cc1,1,-2.6753506660461426
COc1nc(OCc2cccc(-c3ccccc3)c2C)ccc1CNCc1cn(C2OC(CO)C(O)C(OC)C2O)nn1,6.51,c1ccc(-c2cccc(COc3ccc(CNCc4cn(C5CCCCO5)nn4)cn3)c2)cc1,1,-3.007392168045044
COc1nc(OCc2cccc(-c3ccccc3)c2C)ccc1CNCc1cn(C2OC3COC(c4ccccc4)OC3C(O)C2O)nn1,6.34,c1ccc(-c2cccc(COc3ccc(CNCc4cn(C5CCC6OC(c7ccccc7)OCC6O5)nn4)cn3)c2)cc1,1,-4.524094104766846
COc1nc(OCc2cccc(-c3ccccc3)c2C)ccc1CNCc1cn(C2OCC(O)C(O)C2O)nn1,7.0,c1ccc(-c2cccc(COc3ccc(CNCc4cn(C5CCCCO5)nn4)cn3)c2)cc1,1,-3.07712721824646
COc1nc(OCc2cccc(-c3ccccc3)c2C)ccc1CNCc1cnnn1C1OCC(O)C(O)C1O,6.93,c1ccc(-c2cccc(COc3ccc(CNCc4cnnn4C4CCCCO4)cn3)c2)cc1,1,-3.226193428039551
CS(=O)(=O)NCCNCc1cc(C(=O)Nc2cccc(-c3ccc4c(c3)OCCO4)c2C#N)c2nncn2c1,6.01,O=C(Nc1cccc(-c2ccc3c(c2)OCCO3)c1)c1cccn2cnnc12,1,-3.850149154663086
CS(=O)(=O)NCCNCc1cc(Cl)c(OCc2cccc(-c3ccccc3)c2Br)cc1OCc1cccnc1,6.7,c1ccc(-c2cccc(COc3cccc(OCc4cccnc4)c3)c2)cc1,1,-6.549909591674805
CS(=O)(=O)NCCNCc1ccc(OCc2cccc(-c3ccccc3)c2Br)cc1OCc1cccc(C#N)c1,6.01,c1ccc(COc2cccc(OCc3cccc(-c4ccccc4)c3)c2)cc1,1,-7.055018901824951
CS(=O)(=O)NCCNCc1cnc(C(=O)N2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)s1,7.35,O=C(c1nccs1)N1CCc2c(-c3ccc4c(c3)OCCO4)cccc21,1,-3.1983487606048584
CS(=O)(=O)NCCNCc1cnc(C(=O)N2CCc3c(-c4ccccc4)cccc32)s1,7.63,O=C(c1nccs1)N1CCc2c(-c3ccccc3)cccc21,1,-3.3515515327453613
CS(C)(=O)=Nc1cc(N2CCOCC2C(F)F)nc(-c2ccnc3[nH]ccc23)n1,7.33,c1cc(N2CCOCC2)nc(-c2ccnc3[nH]ccc23)n1,1,-4.113321304321289
CS(C)(=O)=Nc1cc(N2CCOCC2CF)nc(-c2ccnc3[nH]ccc23)n1,6.59,c1cc(N2CCOCC2)nc(-c2ccnc3[nH]ccc23)n1,1,-3.371222496032715
CSCCC(NC(=O)C(CC(=O)O)NC(=O)C(Cc1ccccc1)NC(=O)C(CCCNC(=N)N)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CC(=O)O)NC(=O)C(CCCNC(=N)N)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(N)CCCNC(=N)N)C(C)C)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCC(=O)O)C(=O)O)C(C)C,6.22,O=C(CCc1c[nH]c2ccccc12)NCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NCC(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)NCCc1c[nH]c2ccccc12,1,-3.1152851581573486
CSCCC(NCc1ccc(OCc2cccc(-c3ccccc3)c2Br)cc1OCc1cccc(C#N)c1)C(=O)O,5.34,c1ccc(COc2cccc(OCc3cccc(-c4ccccc4)c3)c2)cc1,1,-7.670982360839844
CSCCC(NCc1ccc(OCc2cccc(-c3ccccc3)c2C)c([N+](=O)[O-])c1)C(=O)O,7.75,c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,1,-6.297194480895996
Cc1c(-c2ccc(CNCCO)cc2)cccc1-c1ccc2c(c1)OCCO2,7.79,c1ccc(-c2cccc(-c3ccc4c(c3)OCCO4)c2)cc1,1,-3.8374030590057377
Cc1c(-c2ccc(CNCCO)cc2)cccc1-c1ccc2nc(-c3cccc(CNCCO)c3)oc2c1,7.01,c1ccc(-c2cccc(-c3ccc4nc(-c5ccccc5)oc4c3)c2)cc1,1,-5.518015384674072
Cc1c(-c2ccc(CO)cc2)cccc1-c1ccc2c(c1)OCCO2,5.26,c1ccc(-c2cccc(-c3ccc4c(c3)OCCO4)c2)cc1,1,-5.0395002365112305
Cc1c(-c2ccc(COc3cc(OCc4cccc(C#N)c4)c(CN4CC(O)CC4C(=O)O)cc3Cl)cc2)cccc1-c1ccc2c(c1)OCCO2,8.41,c1ccc(COc2cc(OCc3ccc(-c4cccc(-c5ccc6c(c5)OCCO6)c4)cc3)ccc2CN2CCCC2)cc1,1,-6.520519733428955
Cc1c(-c2ccc(F)cn2)cccc1-c1nc2c(s1)CNCC2,5.28,c1ccc(-c2cccc(-c3nc4c(s3)CNCC4)c2)nc1,1,-3.489804744720459
Cc1c(-c2ccc3c(c2)OCCO3)cccc1-c1ccc(CNCCO)cn1,7.71,c1ccc(-c2cccc(-c3ccc4c(c3)OCCO4)c2)nc1,1,-3.4064929485321045
Cc1c(-c2ccc3c(c2)OCCO3)cccc1-c1ccc(CNCCO)o1,6.72,c1cc(-c2ccc3c(c2)OCCO3)cc(-c2ccco2)c1,1,-3.3459692001342773
Cc1c(-c2ccc3c(c2)OCCO3)cccc1-c1nc2cc(CN3CCCCC3C(=O)O)cc(C)c2o1,7.26,c1cc(-c2ccc3c(c2)OCCO3)cc(-c2nc3cc(CN4CCCCC4)ccc3o2)c1,1,-5.162380218505859
Cc1c(-c2ccc3c(c2)OCCO3)cccc1C(F)(F)Oc1cc(OCc2cccc(C#N)c2)c(CNC(C)(CO)CO)cc1Cl,8.23,c1ccc(COc2cccc(OCc3cccc(-c4ccc5c(c4)OCCO5)c3)c2)cc1,1,-7.053887367248535
Cc1c(-c2ccc3c(c2)OCCO3)cccc1C(F)(F)Oc1cc(OCc2cccc3nonc23)c(CNC(CO)(CO)CO)cc1Cl,8.15,c1cc(OCc2cccc(-c3ccc4c(c3)OCCO4)c2)cc(OCc2cccc3nonc23)c1,1,-6.279921054840088
Cc1c(-c2ccc3c(c2)OCCO3)cccc1C(F)(F)Oc1cc(OCc2ccnc(C#N)c2)c(CN2CCCCC2C(=O)NC2C(O)OC(CO)C(O)C2O)cc1Cl,7.54,O=C(NC1CCCOC1)C1CCCCN1Cc1ccc(OCc2cccc(-c3ccc4c(c3)OCCO4)c2)cc1OCc1ccncc1,1,-5.0128278732299805
Cc1c(-c2ccc3c(c2)OCCO3)cccc1C(F)(F)Oc1cc(OCc2ccnc(C#N)c2)c(CN2CCCCC2C(=O)O)cc1Cl,8.52,c1cc(COc2ccc(CN3CCCCC3)c(OCc3ccncc3)c2)cc(-c2ccc3c(c2)OCCO3)c1,1,-6.370755195617676
Cc1c(-c2ccc3c(c2)OCCO3)cccc1C(F)(F)Oc1cc(OCc2ccnc(C#N)c2)c(CNC(CO)(CO)CO)cc1Cl,8.2,c1cc(OCc2ccncc2)cc(OCc2cccc(-c3ccc4c(c3)OCCO4)c2)c1,1,-6.285761833190918
Cc1c(-c2ccc3c(c2)OCCO3)cccc1C(F)(F)Oc1cc(OCc2ccnc(C#N)c2)c(CNC(CO)C(O)C(O)C(O)CO)cc1Cl,8.15,c1cc(OCc2ccncc2)cc(OCc2cccc(-c3ccc4c(c3)OCCO4)c2)c1,1,-4.943107604980469
Cc1c(-c2ccc3c(c2)OCCO3)cccc1C(F)(F)Oc1cc(OCc2ccnc(C#N)c2)c(CNC2C(O)OC(CO)C(O)C2O)cc1Cl,7.99,c1cc(COc2ccc(CNC3CCCOC3)c(OCc3ccncc3)c2)cc(-c2ccc3c(c2)OCCO3)c1,1,-5.284710884094238
Cc1c(-c2ccc3c(c2)OCCO3)cccc1C(F)(F)Oc1cc(OCc2cncc(C#N)c2)c(CNC(CO)(CO)CO)cc1Cl,8.25,c1cncc(COc2cccc(OCc3cccc(-c4ccc5c(c4)OCCO5)c3)c2)c1,1,-6.035252571105957
Cc1c(-c2ccc3c(c2)OCCO3)cccc1N(C)C(=O)c1ccc(CNCCO)cn1,6.12,O=C(Nc1cccc(-c2ccc3c(c2)OCCO3)c1)c1ccccn1,1,-3.278686046600342
Cc1c(-c2ccc3c(c2)OCCO3)cccc1N1C(=O)c2ccc(C(=O)NCCO)cc2C1=O,6.13,O=C1c2ccccc2C(=O)N1c1cccc(-c2ccc3c(c2)OCCO3)c1,1,-4.849754810333252
Cc1c(-c2ccc3c(c2)OCCO3)ccnc1-c1nc2cc(CN3CCCCC3C(=O)O)c(OCC#N)cc2o1,7.26,c1cc(-c2ccc3c(c2)OCCO3)cc(-c2nc3cc(CN4CCCCC4)ccc3o2)n1,1,-5.4743123054504395
Cc1c(-c2cccc(-c3ccc(CNCCO)cc3)c2)cccc1-c1nnc(Nc2cccc(CNCCO)c2)o1,7.38,c1ccc(Nc2nnc(-c3cccc(-c4cccc(-c5ccccc5)c4)c3)o2)cc1,1,-5.71670389175415
Cc1c(-c2cccc(-c3nnc(Nc4cccc(CNCCO)c4)o3)c2)cccc1-c1nnc(Nc2cccc(CN3CCC(O)C3)c2)o1,7.29,c1ccc(Nc2nnc(-c3cccc(-c4cccc(-c5nnc(Nc6cccc(CN7CCCC7)c6)o5)c4)c3)o2)cc1,1,-5.382577419281006
Cc1c(-c2cccc(OCCO)c2)cccc1-c1nc2c(s1)CNCC2,6.52,c1ccc(-c2cccc(-c3nc4c(s3)CNCC4)c2)cc1,1,-3.6021981239318848
Cc1c(-c2ccccc2)cccc1-c1cc(CNCCO)ccn1,6.88,c1ccc(-c2cccc(-c3ccccn3)c2)cc1,1,-2.793673276901245
Cc1c(-c2ccccc2)cccc1-c1cc2cc(CN3CCCCC3C(=O)O)ccn2c1,6.52,c1ccc(-c2cccc(-c3cc4cc(CN5CCCCC5)ccn4c3)c2)cc1,1,-5.098904132843018
Cc1c(-c2ccccc2)cccc1-c1cc2cc(CN3CCCCC3C(=O)O)cnc2o1,6.26,c1ccc(-c2cccc(-c3cc4cc(CN5CCCCC5)cnc4o3)c2)cc1,1,-5.22489595413208
Cc1c(-c2ccccc2)cccc1-c1cc2cc(CN3CCCCC3C(=O)O)nc(C)c2o1,7.26,c1ccc(-c2cccc(-c3cc4cc(CN5CCCCC5)ncc4o3)c2)cc1,1,-5.401641368865967
Cc1c(-c2ccccc2)cccc1-c1cc2cc(CN3CCCCC3C(=O)O)ncn2c1,5.28,c1ccc(-c2cccc(-c3cc4cc(CN5CCCCC5)ncn4c3)c2)cc1,1,-5.016225814819336
Cc1c(-c2ccccc2)cccc1-c1cc2cc(CNCCO)cnc2o1,7.26,c1ccc(-c2cccc(-c3cc4cccnc4o3)c2)cc1,1,-4.3553080558776855
Cc1c(-c2ccccc2)cccc1-c1cc2cc(CNCCO)nc(C)c2o1,7.26,c1ccc(-c2cccc(-c3cc4ccncc4o3)c2)cc1,1,-5.083240985870361
Cc1c(-c2ccccc2)cccc1-c1cc2ccc(CN3CCCCC3C(=O)O)nc2o1,6.26,c1ccc(-c2cccc(-c3cc4ccc(CN5CCCCC5)nc4o3)c2)cc1,1,-5.282412052154541
Cc1c(-c2ccccc2)cccc1-c1cc2ccc(CNCCO)nc2o1,7.26,c1ccc(-c2cccc(-c3cc4cccnc4o3)c2)cc1,1,-4.471829891204834
Cc1c(-c2ccccc2)cccc1-c1cc2n(n1)CCNC2,6.52,c1ccc(-c2cccc(-c3cc4n(n3)CCNC4)c2)cc1,1,-3.409836530685425
Cc1c(-c2ccccc2)cccc1-c1cc2nc(CN3CCCCC3C(=O)O)cc(C)c2o1,7.26,c1ccc(-c2cccc(-c3cc4nc(CN5CCCCC5)ccc4o3)c2)cc1,1,-5.368427753448486
Cc1c(-c2ccccc2)cccc1-c1cc2nc(CN3CCCCC3C(=O)O)ccc2o1,6.26,c1ccc(-c2cccc(-c3cc4nc(CN5CCCCC5)ccc4o3)c2)cc1,1,-5.4043731689453125
Cc1c(-c2ccccc2)cccc1-c1cc2nc(CN3CCCCC3C(=O)O)cnc2o1,6.26,c1ccc(-c2cccc(-c3cc4nc(CN5CCCCC5)cnc4o3)c2)cc1,1,-5.350605487823486
Cc1c(-c2ccccc2)cccc1-c1cc2nc(CNCCO)cc(C)c2o1,7.26,c1ccc(-c2cccc(-c3cc4ncccc4o3)c2)cc1,1,-5.155329704284668
Cc1c(-c2ccccc2)cccc1-c1cc2nc(CNCCO)ccc2o1,7.26,c1ccc(-c2cccc(-c3cc4ncccc4o3)c2)cc1,1,-4.57336950302124
Cc1c(-c2ccccc2)cccc1-c1cc2nc(CNCCO)cnc2o1,7.26,c1ccc(-c2cccc(-c3cc4nccnc4o3)c2)cc1,1,-4.041917324066162
Cc1c(-c2ccccc2)cccc1-c1ccc(CNCCO)cn1,7.46,c1ccc(-c2cccc(-c3ccccn3)c2)cc1,1,-2.98823881149292
Cc1c(-c2ccccc2)cccc1-c1cn2c(n1)CNCC2,5.28,c1ccc(-c2cccc(-c3cn4c(n3)CNCC4)c2)cc1,1,-3.7519209384918217
Cc1c(-c2ccccc2)cccc1-c1cn2cc(CN3CCCCC3C(=O)O)cc(C)c2n1,6.52,c1ccc(-c2cccc(-c3cn4cc(CN5CCCCC5)ccc4n3)c2)cc1,1,-4.715511798858643
Cc1c(-c2ccccc2)cccc1-c1cn2cc(CNCCO)cc(C)c2n1,6.52,c1ccc(-c2cccc(-c3cn4ccccc4n3)c2)cc1,1,-3.817699670791626
Cc1c(-c2ccccc2)cccc1-c1cn2cc(CNCCO)cc(Cl)c2n1,6.52,c1ccc(-c2cccc(-c3cn4ccccc4n3)c2)cc1,1,-4.077600955963135
Cc1c(-c2ccccc2)cccc1-c1cn2cc(CNCCO)ccc2n1,6.52,c1ccc(-c2cccc(-c3cn4ccccc4n3)c2)cc1,1,-3.208374500274658
Cc1c(-c2ccccc2)cccc1-c1cn2cc(CNCCO)cnc2n1,6.52,c1ccc(-c2cccc(-c3cn4cccnc4n3)c2)cc1,1,-3.104478359222412
Cc1c(-c2ccccc2)cccc1-c1cn2nc(CN(C)CCO)cnc2n1,6.52,c1ccc(-c2cccc(-c3cn4nccnc4n3)c2)cc1,1,-3.280783176422119
Cc1c(-c2ccccc2)cccc1-c1cn2nc(CN3CCCCC3C(=O)O)ccc2n1,5.28,c1ccc(-c2cccc(-c3cn4nc(CN5CCCCC5)ccc4n3)c2)cc1,1,-4.931647777557373
Cc1c(-c2ccccc2)cccc1-c1cn2nc(CNCC#N)cnc2n1,6.52,c1ccc(-c2cccc(-c3cn4nccnc4n3)c2)cc1,1,-3.713431835174561
Cc1c(-c2ccccc2)cccc1-c1cn2nc(CNCC(N)=O)cnc2n1,6.52,c1ccc(-c2cccc(-c3cn4nccnc4n3)c2)cc1,1,-2.8526358604431152
Cc1c(-c2ccccc2)cccc1-c1cn2nc(CNCCO)ccc2n1,6.52,c1ccc(-c2cccc(-c3cn4ncccc4n3)c2)cc1,1,-3.278550863265991
Cc1c(-c2ccccc2)cccc1-c1nc2c(C)cc(CN3CCCCC3C(=O)O)cc2s1,7.26,c1ccc(-c2cccc(-c3nc4ccc(CN5CCCCC5)cc4s3)c2)cc1,1,-5.620063304901123
Cc1c(-c2ccccc2)cccc1-c1nc2c(C)cc(CNCCO)cc2s1,7.26,c1ccc(-c2cccc(-c3nc4ccccc4s3)c2)cc1,1,-5.451493263244629
Cc1c(-c2ccccc2)cccc1-c1nc2c([nH]1)CCNC2,5.28,c1ccc(-c2cccc(-c3nc4c([nH]3)CCNC4)c2)cc1,1,-3.333967924118042
