smiles,pic50,scaffold,n_measurements,logS
CC(=O)NCCNCc1cnc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(C)c(CNCCNC(C)=O)cn4)c3C)c2C)cc1C,9.85,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccccn3)c2)c1)c1ccccn1,1,-4.974395275115967
CC(=O)NCCNCc1cnc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(C5CC5)c(CNCCNC(C)=O)cn4)c3C)c2C)cc1C1CC1,8.83,O=C(Nc1cccc(-c2cccc(NC(=O)c3cc(C4CC4)ccn3)c2)c1)c1cc(C2CC2)ccn1,1,-5.879453659057617
CC(=O)NCCNCc1cnc2c(N3CCc4c(-c5ccc6c(c5)OCCO6)cccc43)ncnc2c1,7.86,c1cc(-c2ccc3c(c2)OCCO3)c2c(c1)N(c1ncnc3cccnc13)CC2,1,-3.953403949737549
CC(=O)NCCNCc1cnc2c(N3CCc4c(-c5ccccc5)cccc43)nccc2c1,7.07,c1ccc(-c2cccc3c2CCN3c2nccc3cccnc23)cc1,1,-3.9993808269500732
CC(=O)NCCNCc1cnc2c(N3CCc4c(-c5ccccc5)cccc43)ncnc2c1,8.41,c1ccc(-c2cccc3c2CCN3c2ncnc3cccnc23)cc1,1,-3.8039088249206543
CC(=O)NCCNCc1ncc(C(=O)N2CCc3c(-c4ccccc4)cccc32)s1,6.18,O=C(c1cncs1)N1CCc2c(-c3ccccc3)cccc21,1,-4.053100109100342
CC(=O)NCCNc1nc(Cl)nc(OCc2cccc(-c3ccccc3)c2C)n1,6.5,c1ccc(-c2cccc(COc3ncncn3)c2)cc1,1,-4.830677032470703
CC(=O)NCCNc1ncnc(OCc2cccc(-c3ccccc3)c2C)n1,6.94,c1ccc(-c2cccc(COc3ncncn3)c2)cc1,1,-4.367051601409912
CC(=O)OCOC(=O)C1CCCCN1Cc1cc(Cl)c(OC(F)(F)c2cccc(-c3ccc4c(c3)OCCO4)c2C)cc1OCc1ccnc(C#N)c1,7.54,c1cc(COc2ccc(CN3CCCCC3)c(OCc3ccncc3)c2)cc(-c2ccc3c(c2)OCCO3)c1,1,-6.602056503295898
CC(=O)c1ccc(C(=O)N2CCC(NC(=O)c3nc(-n4cncn4)c4ccccc4n3)CC2)cc1,7.77,O=C(NC1CCN(C(=O)c2ccccc2)CC1)c1nc(-n2cncn2)c2ccccc2n1,1,-3.4898264408111572
CC(=O)c1ccc(NC(=O)c2nc(-n3ccnc3)c3ccccc3n2)cc1,7.08,O=C(Nc1ccccc1)c1nc(-n2ccnc2)c2ccccc2n1,1,-4.026083946228027
CC(C(=O)O)N1CCc2nc(OCc3cccc(-c4ccccc4F)c3Cl)ccc2C1,7.5,c1ccc(-c2cccc(COc3ccc4c(n3)CCNC4)c2)cc1,1,-5.159393787384033
CC(C)(C)OCC(NCc1cc(Cl)c(OCc2cccc(-c3ccccc3)c2Cl)cc1OCc1ccc2nonc2c1)C(=O)NC(CO)C(=O)O,6.41,c1ccc(-c2cccc(COc3cccc(OCc4ccc5nonc5c4)c3)c2)cc1,1,-6.428605556488037
CC(C)(CO)NCc1ccc(C(=O)N2CCc3c(-c4ccccc4)cccc32)cc1OCc1ccnc(C#N)c1,6.64,O=C(c1cccc(OCc2ccncc2)c1)N1CCc2c(-c3ccccc3)cccc21,1,-6.649351119995117
CC(C)(CO)NCc1ccc(C(=O)N2CCc3c(-c4ccccc4)cccc32)cc1OCc1cncc(C#N)c1,6.94,O=C(c1cccc(OCc2cccnc2)c1)N1CCc2c(-c3ccccc3)cccc21,1,-6.57728910446167
CC(C)(CO)NCc1cnc2c(N3CCc4c(-c5ccc6c(c5)OCCO6)cccc43)ncnc2c1,7.85,c1cc(-c2ccc3c(c2)OCCO3)c2c(c1)N(c1ncnc3cccnc13)CC2,1,-4.230262756347656
CC(C)(CO)NCc1cnc2c(N3CCc4c(-c5ccccc5)cccc43)nccc2c1,7.35,c1ccc(-c2cccc3c2CCN3c2nccc3cccnc23)cc1,1,-5.340856552124023
CC(C)(CO)NCc1cnc2c(N3CCc4c(-c5ccccc5)cccc43)ncnc2c1,8.2,c1ccc(-c2cccc3c2CCN3c2ncnc3cccnc23)cc1,1,-4.392223358154297
CC(C)(NCc1cc(Cl)c(Oc2ncnc3c(-c4ccc5c(c4)OCCO5)cccc23)cc1OCc1cccc(C#N)c1)C(=O)O,7.05,c1ccc(COc2cccc(Oc3ncnc4c(-c5ccc6c(c5)OCCO6)cccc34)c2)cc1,1,-7.392644882202148
CC(C)(NCc1cc(Cl)c(Oc2ncnc3c(-c4ccccc4)cccc23)cc1OCc1cccc(C#N)c1)C(=O)O,6.82,c1ccc(COc2cccc(Oc3ncnc4c(-c5ccccc5)cccc34)c2)cc1,1,-7.487865924835205
CC(C)=CCOc1cc(OCc2cccc(-c3ccccc3)c2Br)c(Cl)cc1CNC(CO)C(=O)O,7.74,c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,1,-6.852551460266113
CC(C)C(NCc1cc(Cl)c(OCc2cccc(-c3ccccc3)c2Br)cc1OCc1cccnc1)C(=O)O,6.7,c1ccc(-c2cccc(COc3cccc(OCc4cccnc4)c3)c2)cc1,1,-7.173203945159912
CC(C)C(NCc1ccc2c(Nc3cccc(-c4ccc5c(c4)OCCO5)c3Cl)nsc2c1)C(=O)O,7.13,c1cc(Nc2nsc3ccccc23)cc(-c2ccc3c(c2)OCCO3)c1,1,-6.79744815826416
CC(C)CC(NC(=O)C(CC(C)C)NCc1cc(Cl)c(OCc2cccc(-c3ccccc3)c2Cl)cc1OCc1ccc2nonc2c1)C(=O)O,5.8,c1ccc(-c2cccc(COc3cccc(OCc4ccc5nonc5c4)c3)c2)cc1,1,-6.764803886413574
CC(C)CC(NC(=O)C(CC(N)=O)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(CCCNC(=N)N)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(N)Cc1c[nH]c2ccccc12)C(C)O)C(=O)NC(CC(N)=O)C(=O)NC(C(=O)O)C(C)O,5.87,O=C(CNC(=O)C(Cc1c[nH]cn1)NC(=O)CCc1c[nH]c2ccccc12)NCC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NCCc1c[nH]c2ccccc12,1,-2.475623846054077
CC(C)CC(NCc1cc(Cl)c(OCc2cccc(-c3ccccc3)c2Br)cc1OCc1cccnc1)C(=O)O,7.21,c1ccc(-c2cccc(COc3cccc(OCc4cccnc4)c3)c2)cc1,1,-6.959331512451172
CC(C)N1CCc2c(nc(C(=O)Nc3cccc(-c4cccc(NC(=O)c5nc6c(n5C)CCN(CC57CCC(C(=O)O)(CC5)C7)C6)c4Cl)c3Cl)n2C)C1,8.82,O=C(Nc1cccc(-c2cccc(NC(=O)c3nc4c([nH]3)CCN(CC35CCC(CC3)C5)C4)c2)c1)c1nc2c([nH]1)CCNC2,1,-5.514688491821289
CC(C)OC(=O)C(CO)NCc1cc(Cl)c(OCc2cccc(-c3ccc4c(c3)OCCO4)c2Br)cc1OCc1cccnc1,8.0,c1cncc(COc2cccc(OCc3cccc(-c4ccc5c(c4)OCCO5)c3)c2)c1,1,-6.987204551696777
CC(C)OC(=O)C(CO)NCc1cc(Cl)c(OCc2cccc(-c3ccccc3)c2Br)cc1OCc1cccnc1,7.34,c1ccc(-c2cccc(COc3cccc(OCc4cccnc4)c3)c2)cc1,1,-7.257273197174072
CC(C)OC(=O)CN1CCc2nc(OCc3cccc(-c4ccccc4F)c3Cl)ccc2C1,6.36,c1ccc(-c2cccc(COc3ccc4c(n3)CCNC4)c2)cc1,1,-6.153201580047607
CC(C)OC(=O)N1CCC(c2cc(N3CCOCC3C)nc(-c3ccnc4[nH]ccc34)n2)CC1,7.82,c1cc(-c2nc(C3CCNCC3)cc(N3CCOCC3)n2)c2cc[nH]c2n1,1,-3.491215467453003
CC(C)OC(=O)N1CCS(=O)(=Nc2cc(N3CCOCC3C)nc(-c3ccnc4[nH]ccc34)n2)CC1,8.4,O=S1(=Nc2cc(N3CCOCC3)nc(-c3ccnc4[nH]ccc34)n2)CCNCC1,1,-3.749434471130371
CC(C)OC(=O)c1ccc(-c2ccccc2)cc1,7.35,c1ccc(-c2ccccc2)cc1,1,-5.054315567016602
CC(C)Oc1cccc(-c2cccc(NC(=O)c3ccc4c(n3)CCN(CCO)C4)c2Cl)c1F,7.08,O=C(Nc1cccc(-c2ccccc2)c1)c1ccc2c(n1)CCNC2,1,-5.781548500061035
CC(C)c1ccc(C(=O)N2CCC(NC(=O)c3nc(-n4ccnc4)c4ccccc4n3)CC2)cc1,7.41,O=C(NC1CCN(C(=O)c2ccccc2)CC1)c1nc(-n2ccnc2)c2ccccc2n1,1,-3.943108081817627
CC(C)c1nc2ccccc2n1-c1nc(N=S(C)(C)=O)cc(N2CCOCC2C)n1,7.77,c1ccc2c(c1)ncn2-c1nccc(N2CCOCC2)n1,1,-3.9640066623687744
CC(CO)(CO)NCc1cc(Cl)c(Oc2ncnc3c(-c4ccc5c(c4)OCCO5)cccc23)cc1OCc1cccc(C#N)c1,7.73,c1ccc(COc2cccc(Oc3ncnc4c(-c5ccc6c(c5)OCCO6)cccc34)c2)cc1,1,-7.100032329559326
CC(CO)(CO)NCc1cc(Cl)c(Oc2ncnc3c(-c4ccc5c(c4)OCCO5)cccc23)cc1OCc1cncc(C#N)c1,8.8,c1cncc(COc2cccc(Oc3ncnc4c(-c5ccc6c(c5)OCCO6)cccc34)c2)c1,1,-6.3940534591674805
CC(CO)(CO)NCc1cc(Cl)c(Oc2ncnc3c(-c4ccccc4)cccc23)cc1OCc1cccc(C#N)c1,7.64,c1ccc(COc2cccc(Oc3ncnc4c(-c5ccccc5)cccc34)c2)cc1,1,-7.186458587646484
CC(CO)(CO)NCc1cc(Cl)c(Oc2ncnc3c(-c4ccccc4)cccc23)cc1OCc1cncc(C#N)c1,7.49,c1ccc(-c2cccc3c(Oc4cccc(OCc5cccnc5)c4)ncnc23)cc1,1,-6.787539005279541
CC(CO)(NCc1cc(Cl)c(OC2CCc3c(-c4cccc(OCCCNCC(O)CO)c4Cl)cccc32)cc1OCc1cncc(C#N)c1)C(=O)O,8.6,c1ccc(-c2cccc3c2CCC3Oc2cccc(OCc3cccnc3)c2)cc1,1,-5.9810991287231445
CC(CO)(NCc1cc(Cl)c(OC2CCc3c(-c4cccc5c4CCC5Oc4nc(OCc5cncc(S(C)(=O)=O)c5)c(CNC(C)(CO)C(=O)O)cc4Cl)cccc32)nc1OCc1cncc(S(C)(=O)=O)c1)C(=O)O,10.24,c1cncc(COc2cccc(OC3CCc4c(-c5cccc6c5CCC6Oc5cccc(OCc6cccnc6)n5)cccc43)n2)c1,1,-5.231686592102051
CC(CO)(NCc1ccc(C(F)(F)F)c(C=Cc2cccc(-c3ccccc3)c2F)c1)C(=O)O,6.75,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1,-6.301321029663086
CC(NCc1cc(Cl)c(OCc2cccc(-c3ccccc3)c2Br)cc1OCc1cccc(C#N)c1)C(=O)O,8.5,c1ccc(COc2cccc(OCc3cccc(-c4ccccc4)c3)c2)cc1,1,-7.750986576080322
CC(NCc1cc(Cl)c(OCc2cccc(-c3ccccc3)c2Br)cc1OCc1cccnc1)C(=O)O,8.28,c1ccc(-c2cccc(COc3cccc(OCc4cccnc4)c3)c2)cc1,1,-7.099257946014404
CC(NCc1ccc(OCc2cccc(-c3ccccc3)c2Br)cc1OCc1cccc(C#N)c1)C(=O)O,6.75,c1ccc(COc2cccc(OCc3cccc(-c4ccccc4)c3)c2)cc1,1,-7.705193519592285
CC(NCc1ccc2c(Nc3cccc(-c4ccc5c(c4)OCCO5)c3Cl)nsc2c1)C(=O)O,7.36,c1cc(Nc2nsc3ccccc23)cc(-c2ccc3c(c2)OCCO3)c1,1,-6.443205833435059
CC(O)C(NC(=O)NC(CC(N)=O)C1NC(C(N)CO)=NO1)C(=O)O,7.77,C1=NOCN1,1,-0.8017662167549133
CC(O)C(NCc1cc(Cl)c(OCc2cccc(-c3ccccc3)c2Br)cc1OCC1CC1)C(=O)O,7.99,c1ccc(-c2cccc(COc3cccc(OCC4CC4)c3)c2)cc1,1,-7.326340675354004
CC(O)C(NCc1ccc(OCc2cccc(-c3ccc4c(c3)OCCO4)c2Br)cc1OCc1cccc(C#N)c1)C(=O)O,7.74,c1ccc(COc2cccc(OCc3cccc(-c4ccc5c(c4)OCCO5)c3)c2)cc1,1,-6.878641605377197
CC(O)C(NCc1ccc(OCc2cccc(-c3ccccc3)c2Br)c([N+](=O)[O-])c1)C(=O)O,6.45,c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,1,-5.6667866706848145
CC(O)C(NCc1ccc(OCc2cccc(-c3ccccc3)c2Br)cc1OCc1cccc(C#N)c1)C(=O)O,6.87,c1ccc(COc2cccc(OCc3cccc(-c4ccccc4)c3)c2)cc1,1,-7.469627380371094
CC(O)CN1CCc2c(nc(C(=O)Nc3cccc(-c4cccc(NC(=O)c5nc6c(n5C)CCN(CC57CCC(C(=O)O)(CC5)C7)C6)c4Cl)c3Cl)n2C)C1,8.8,O=C(Nc1cccc(-c2cccc(NC(=O)c3nc4c([nH]3)CCN(CC35CCC(CC3)C5)C4)c2)c1)c1nc2c([nH]1)CCNC2,1,-5.304436206817627
CC(c1ccc(O)cc1)c1ccc(O)cc1,7.77,c1ccc(Cc2ccccc2)cc1,1,-3.207688808441162
CC1(O)CCN(Cc2ccc3c(Nc4cccc(-c5ccc6c(c5)OCCO6)c4Cl)nsc3c2)C1,7.01,c1cc(Nc2nsc3cc(CN4CCCC4)ccc23)cc(-c2ccc3c(c2)OCCO3)c1,1,-6.517303943634033
CC1(O)CCN(Cc2ccc3snc(Nc4cccc(-c5ccc6c(c5)OCCO6)c4Cl)c3c2)C1,6.75,c1cc(Nc2nsc3ccc(CN4CCCC4)cc23)cc(-c2ccc3c(c2)OCCO3)c1,1,-6.406743049621582
CC1=NC2C=C(c3cccc(C=Cc4cc(CNC(C)(CO)C(=O)O)ccc4C(F)(F)F)c3C)C=CC2O1,6.27,C1=CC2OC=NC2C=C1c1cccc(C=Cc2ccccc2)c1,1,-5.72243595123291
CC1=NN(c2ccccn2)C(=O)C1,7.04,O=C1CC=NN1c1ccccn1,1,-1.9396134614944458
CC1COCCN1c1cc(C2(C)CCCS2(=O)=O)nc(-c2ccnc3[nH]ccc23)n1,8.22,O=S1(=O)CCCC1c1cc(N2CCOCC2)nc(-c2ccnc3[nH]ccc23)n1,1,-3.432393789291382
CC1COCCN1c1cc(C2CCCCS2(=O)=O)nc(-c2ccnc3[nH]ccc23)n1,8.1,O=S1(=O)CCCCC1c1cc(N2CCOCC2)nc(-c2ccnc3[nH]ccc23)n1,1,-3.4384677410125732
CC1COCCN1c1cc(C2CCCN(C)C2=O)nc(-c2ccnc3[nH]ccc23)n1,7.33,O=C1NCCCC1c1cc(N2CCOCC2)nc(-c2ccnc3[nH]ccc23)n1,1,-3.3710882663726807
CC1COCCN1c1cc(C2CCCN(S(C)(=O)=O)C2)nc(-c2ccnc3[nH]ccc23)n1,8.15,c1cc(-c2nc(C3CCCNC3)cc(N3CCOCC3)n2)c2cc[nH]c2n1,1,-3.071489095687866
CC1COCCN1c1cc(C2CCCS2(=O)=O)nc(-c2cc(Cl)nc3[nH]ccc23)n1,7.51,O=S1(=O)CCCC1c1cc(N2CCOCC2)nc(-c2ccnc3[nH]ccc23)n1,1,-3.615884780883789
CC1COCCN1c1cc(C2CCCS2(=O)=O)nc(-c2ccnc3[nH]ccc23)n1,7.8,O=S1(=O)CCCC1c1cc(N2CCOCC2)nc(-c2ccnc3[nH]ccc23)n1,1,-3.2325708866119385
CC1COCCN1c1cc(C2CCN(C(=O)C3CC3)CC2)nc(-c2ccnc3[nH]ccc23)n1,7.66,O=C(C1CC1)N1CCC(c2cc(N3CCOCC3)nc(-c3ccnc4[nH]ccc34)n2)CC1,1,-3.378424882888794
CC1COCCN1c1cc(C2CCN(C(=O)CC3CC3)CC2)nc(-c2ccnc3[nH]ccc23)n1,7.8,O=C(CC1CC1)N1CCC(c2cc(N3CCOCC3)nc(-c3ccnc4[nH]ccc34)n2)CC1,1,-3.4296743869781494
CC1COCCN1c1cc(C2CCN(C(=O)OCC3CC3)CC2)nc(-c2ccnc3[nH]ccc23)n1,7.77,O=C(OCC1CC1)N1CCC(c2cc(N3CCOCC3)nc(-c3ccnc4[nH]ccc34)n2)CC1,1,-3.628769874572754
CC1COCCN1c1cc(C2CCN(C)C2=O)nc(-c2ccnc3[nH]ccc23)n1,7.32,O=C1NCCC1c1cc(N2CCOCC2)nc(-c2ccnc3[nH]ccc23)n1,1,-3.061476469039917
CC1COCCN1c1cc(C2CCN(S(=O)(=O)C3CC3)CC2)nc(-c2ccnc3[nH]ccc23)n1,8.3,O=S(=O)(C1CC1)N1CCC(c2cc(N3CCOCC3)nc(-c3ccnc4[nH]ccc34)n2)CC1,1,-3.388033866882324
CC1COCCN1c1cc(C2CCN(S(C)(=O)=O)C2)nc(-c2ccnc3[nH]ccc23)n1,8.1,c1cc(-c2nc(C3CCNC3)cc(N3CCOCC3)n2)c2cc[nH]c2n1,1,-3.046396017074585
CC1COCCN1c1cc(C2CCN(S(C)(=O)=O)CC2)nc(-c2ccnc3[nH]ccc23)n1,8.4,c1cc(-c2nc(C3CCNCC3)cc(N3CCOCC3)n2)c2cc[nH]c2n1,1,-3.135995864868164
CC1COCCN1c1cc(C2CCOCC2)nc(-c2ccnc3[nH]ccc23)n1,7.77,c1cc(-c2nc(C3CCOCC3)cc(N3CCOCC3)n2)c2cc[nH]c2n1,1,-3.460675001144409
CC1COCCN1c1cc(N2CCCN(C(C)C)S2(=O)=O)nc(-c2ccnc3[nH]ccc23)n1,8.15,O=S1(=O)NCCCN1c1cc(N2CCOCC2)nc(-c2ccnc3[nH]ccc23)n1,1,-3.4536092281341553
CC1COCCN1c1cc(N2CCCN(C)S2(=O)=O)nc(-c2cc(Cl)nc3[nH]ccc23)n1,7.28,O=S1(=O)NCCCN1c1cc(N2CCOCC2)nc(-c2ccnc3[nH]ccc23)n1,1,-3.38330340385437
CC1COCCN1c1cc(N2CCCN(C)S2(=O)=O)nc(-c2ccnc3[nH]ccc23)n1,8.3,O=S1(=O)NCCCN1c1cc(N2CCOCC2)nc(-c2ccnc3[nH]ccc23)n1,1,-3.1833107471466064
CC1COCCN1c1cc(N=S(C)(=O)C2CC2)nc(-c2cc(N)nc(Cl)c2)n1,7.51,O=[SH](=Nc1cc(N2CCOCC2)nc(-c2ccncc2)n1)C1CC1,1,-3.823969841003418
CC1COCCN1c1cc(N=S(C)(=O)C2CC2)nc(-c2ccc(N)nc2)n1,6.94,O=[SH](=Nc1cc(N2CCOCC2)nc(-c2cccnc2)n1)C1CC1,1,-2.9506070613861084
CC1COCCN1c1cc(N=S(C)(=O)C2CC2)nc(-c2ccnc(N)c2)n1,7.32,O=[SH](=Nc1cc(N2CCOCC2)nc(-c2ccncc2)n1)C1CC1,1,-2.9130825996398926
CC1COCCN1c1cc(N=S(C)(=O)C2CC2)nc(-c2ccnc3[nH]ccc23)c1,8.4,O=[SH](=Nc1cc(N2CCOCC2)cc(-c2ccnc3[nH]ccc23)n1)C1CC1,1,-3.6430912017822266
CC1COCCN1c1cc(N=S(C)(=O)C2CC2)nc(-c2ccnc3[nH]ccc23)n1,9.0,O=[SH](=Nc1cc(N2CCOCC2)nc(-c2ccnc3[nH]ccc23)n1)C1CC1,1,-3.691743850708008
CC1COCCN1c1cc(N=S(C)(=O)C2CC2)nc(-c2cncc3[nH]ccc23)c1,8.22,O=[SH](=Nc1cc(N2CCOCC2)cc(-c2cncc3[nH]ccc23)n1)C1CC1,1,-3.6205921173095703
CC1COCCN1c1cc(N=S(C)(=O)C2CC2)nc(-c2cncc3[nH]ccc23)n1,8.8,O=[SH](=Nc1cc(N2CCOCC2)nc(-c2cncc3[nH]ccc23)n1)C1CC1,1,-3.6709580421447754
CC1COCCN1c1cc(N=S(C)(=O)C2CC2)nc(-n2cnc3ccccc32)n1,9.52,O=[SH](=Nc1cc(N2CCOCC2)nc(-n2cnc3ccccc32)n1)C1CC1,1,-4.093259811401367
CC1COCCN1c1cc(N=S(C)(=O)C2CCC2)nc(-c2ccnc3[nH]ccc23)n1,8.4,O=[SH](=Nc1cc(N2CCOCC2)nc(-c2ccnc3[nH]ccc23)n1)C1CCC1,1,-3.6938316822052
CC1COCCN1c1cc(N=S(C)(=O)C2COC2)nc(-c2cc(N)nc(Cl)c2)n1,6.98,O=[SH](=Nc1cc(N2CCOCC2)nc(-c2ccncc2)n1)C1COC1,1,-3.3522050380706787
CC1COCCN1c1cc(N=S(C)(=O)C2COC2)nc(-c2ccnc(N)c2)n1,6.82,O=[SH](=Nc1cc(N2CCOCC2)nc(-c2ccncc2)n1)C1COC1,1,-2.722163438796997
CC1COCCN1c1cc(N=S(C)(=O)C2COC2)nc(-c2ccnc3[nH]ccc23)c1,7.92,O=[SH](=Nc1cc(N2CCOCC2)cc(-c2ccnc3[nH]ccc23)n1)C1COC1,1,-3.687025547027588
CC1COCCN1c1cc(N=S(C)(=O)C2COC2)nc(-c2ccnc3[nH]ccc23)n1,8.4,O=[SH](=Nc1cc(N2CCOCC2)nc(-c2ccnc3[nH]ccc23)n1)C1COC1,1,-3.51168155670166
CC1COCCN1c1cc(N=S(C)(=O)C2COC2)nc(-c2cncc3[nH]ccc23)c1,7.62,O=[SH](=Nc1cc(N2CCOCC2)cc(-c2cncc3[nH]ccc23)n1)C1COC1,1,-3.685150146484375
CC1COCCN1c1cc(N=S(C)(=O)C2COC2)nc(-c2cncc3[nH]ccc23)n1,8.52,O=[SH](=Nc1cc(N2CCOCC2)nc(-c2cncc3[nH]ccc23)n1)C1COC1,1,-3.5287516117095947
CC1COCCN1c1cc(N=S(C)(=O)C2COC2)nc(-n2cnc3ccccc32)n1,9.15,O=[SH](=Nc1cc(N2CCOCC2)nc(-n2cnc3ccccc32)n1)C1COC1,1,-3.782761812210083
CC1COCCN1c1cc(N=S(C)(=O)c2cccnc2)nc(-c2ccnc3[nH]ccc23)n1,7.77,O=[SH](=Nc1cc(N2CCOCC2)nc(-c2ccnc3[nH]ccc23)n1)c1cccnc1,1,-4.1217193603515625
CC1COCCN1c1cc(N=S(C)(=O)c2cnn(C)c2)nc(-c2ccnc3[nH]ccc23)n1,7.58,O=[SH](=Nc1cc(N2CCOCC2)nc(-c2ccnc3[nH]ccc23)n1)c1cn[nH]c1,1,-3.8539016246795654
CC1COCCN1c1cc(N=S(C)(=O)c2cnn(C)n2)nc(-c2ccnc3[nH]ccc23)n1,7.58,O=[SH](=Nc1cc(N2CCOCC2)nc(-c2ccnc3[nH]ccc23)n1)c1cn[nH]n1,1,-3.463163375854492
CC1COCCN1c1cc(N=S(C)(C)=O)nc(-c2c(F)cnc3[nH]ccc23)n1,7.58,c1cc(N2CCOCC2)nc(-c2ccnc3[nH]ccc23)n1,1,-3.921163558959961
CC1COCCN1c1cc(N=S(C)(C)=O)nc(-c2cc(C#N)nc3[nH]ccc23)n1,7.17,c1cc(N2CCOCC2)nc(-c2ccnc3[nH]ccc23)n1,1,-3.8820135593414307
CC1COCCN1c1cc(N=S(C)(C)=O)nc(-c2cc(Cl)nc3[nH]ccc23)c1,7.52,c1cc(N2CCOCC2)cc(-c2ccnc3[nH]ccc23)n1,1,-3.8712828159332275
CC1COCCN1c1cc(N=S(C)(C)=O)nc(-c2cc(Cl)nc3[nH]ccc23)n1,8.1,c1cc(N2CCOCC2)nc(-c2ccnc3[nH]ccc23)n1,1,-3.9701292514801025
CC1COCCN1c1cc(N=S(C)(C)=O)nc(-c2cc(F)cc3[nH]ccc23)c1,8.4,c1cc(-c2cc(N3CCOCC3)ccn2)c2cc[nH]c2c1,1,-3.866361618041992
CC1COCCN1c1cc(N=S(C)(C)=O)nc(-c2cc(F)cc3[nH]ccc23)n1,8.7,c1cc(-c2nccc(N3CCOCC3)n2)c2cc[nH]c2c1,1,-3.932947874069214
CC1COCCN1c1cc(N=S(C)(C)=O)nc(-c2cc(F)cc3[nH]ncc23)n1,7.57,c1cc(-c2nccc(N3CCOCC3)n2)c2cn[nH]c2c1,1,-3.728728771209717
CC1COCCN1c1cc(N=S(C)(C)=O)nc(-c2cc(N)nc(C#N)c2)n1,6.74,c1cc(-c2nccc(N3CCOCC3)n2)ccn1,1,-3.283001184463501
CC1COCCN1c1cc(N=S(C)(C)=O)nc(-c2cc(N)nc(C(N)=O)c2)n1,6.8,c1cc(-c2nccc(N3CCOCC3)n2)ccn1,1,-2.437788486480713
CC1COCCN1c1cc(N=S(C)(C)=O)nc(-c2cc(N)nc(C3CC3)c2)n1,7.85,c1cc(-c2nccc(N3CCOCC3)n2)cc(C2CC2)n1,1,-3.1653451919555664
CC1COCCN1c1cc(N=S(C)(C)=O)nc(-c2cc(N)nc(Cl)c2)n1,6.98,c1cc(-c2nccc(N3CCOCC3)n2)ccn1,1,-3.2970144748687744
CC1COCCN1c1cc(N=S(C)(C)=O)nc(-c2cc[nH]n2)n1,6.32,c1cc(N2CCOCC2)nc(-c2cc[nH]n2)n1,1,-2.594811201095581
CC1COCCN1c1cc(N=S(C)(C)=O)nc(-c2ccc(N)nc2)n1,6.87,c1cncc(-c2nccc(N3CCOCC3)n2)c1,1,-2.7665231227874756
CC1COCCN1c1cc(N=S(C)(C)=O)nc(-c2cccc(O)c2)n1,7.14,c1ccc(-c2nccc(N3CCOCC3)n2)cc1,1,-2.754819869995117
CC1COCCN1c1cc(N=S(C)(C)=O)nc(-c2cccc3[nH]ccc23)c1,7.92,c1cc(-c2cc(N3CCOCC3)ccn2)c2cc[nH]c2c1,1,-3.8077359199523926
CC1COCCN1c1cc(N=S(C)(C)=O)nc(-c2cccc3[nH]ccc23)n1,8.52,c1cc(-c2nccc(N3CCOCC3)n2)c2cc[nH]c2c1,1,-3.892016887664795
CC1COCCN1c1cc(N=S(C)(C)=O)nc(-c2cccc3[nH]cnc23)c1,8.1,c1cc(-c2cc(N3CCOCC3)ccn2)c2nc[nH]c2c1,1,-3.716358184814453
CC1COCCN1c1cc(N=S(C)(C)=O)nc(-c2cccc3[nH]cnc23)n1,7.77,c1cc(-c2nccc(N3CCOCC3)n2)c2nc[nH]c2c1,1,-3.7356247901916504
CC1COCCN1c1cc(N=S(C)(C)=O)nc(-c2cccc3[nH]ncc23)n1,7.51,c1cc(-c2nccc(N3CCOCC3)n2)c2cn[nH]c2c1,1,-3.6902623176574707
CC1COCCN1c1cc(N=S(C)(C)=O)nc(-c2cccc3nccn23)n1,6.61,c1cc(-c2nccc(N3CCOCC3)n2)n2ccnc2c1,1,-3.398127555847168
CC1COCCN1c1cc(N=S(C)(C)=O)nc(-c2cccnc2)n1,6.68,c1cncc(-c2nccc(N3CCOCC3)n2)c1,1,-2.649121046066284
CC1COCCN1c1cc(N=S(C)(C)=O)nc(-c2ccnc(N)c2)c1,6.43,c1cc(-c2cc(N3CCOCC3)ccn2)ccn1,1,-2.7459864616394043
CC1COCCN1c1cc(N=S(C)(C)=O)nc(-c2ccnc(N)c2)n1,6.68,c1cc(-c2nccc(N3CCOCC3)n2)ccn1,1,-2.6982502937316895
CC1COCCN1c1cc(N=S(C)(C)=O)nc(-c2ccnc(N)n2)n1,6.23,c1cc(-c2nccc(N3CCOCC3)n2)ncn1,1,-2.332425832748413
CC1COCCN1c1cc(N=S(C)(C)=O)nc(-c2ccnc(O)c2)n1,6.09,c1cc(-c2nccc(N3CCOCC3)n2)ccn1,1,-2.694119691848755
