SMILES,SMILES_state,NLL,pIC50_pred,solubility_pred,SA_score,valid_mol
CC(=O)NC1CCN(C(=O)N2CCOCC2)C1,1,15.44,6.8184304,-0.6732563,2.6407744604522225,True
CN1CCN(C(=O)c2ccnc(Nc3cncnc3)c2)CC1,1,13.79,6.4785757,-2.2272532,2.308418068725219,True
COCCNC(=O)Nc1cccnc1,1,16.55,6.8034987,-1.062734,1.802547893384446,True
Fc1cnn(CCNC2CCc3nccn3C2)c1,1,22.78,6.5761395,-1.6614951,3.5217097886384137,True
COCCNC(=O)c1cnn2ccc(N3CCCC3c3cnccn3)nc12,1,12.99,6.7163873,-2.8616207,3.2565067348021692,True
O=C(C1CCOCC1)N1CCn2nnc(CO)c2C1,1,19.87,6.9759016,-0.9424143,2.9433711812867553,True
CC(=O)N1CCC(NC(=O)Nc2cnc3[nH]ccc3n2)CC1,1,12.87,6.7955403,-1.8943783,2.541217862681263,True
Cc1n[nH]c(C)c1-c1cn2c(NCC3(O)CC3)ncc(N3CCN(Cc4cncn4C)CC3)c2n1,1,38.31,6.945522,-3.0632076,3.397720832020097,True
Cn1cc(CN2CCC(N)C2)c(-c2cccs2)n1,1,27.91,6.8674097,-1.5278244,2.935116425905356,True
N#CCCNC(=O)c1cnn2cccnc12,1,10.69,6.9336157,-1.9915451,2.4349431241777637,True
CCOC(=O)CC1(n2cccn2)CCN(Cc2cccnc2)C1,1,14.65,6.030388,-2.0703852,3.2194175855694267,True
N#CCCN1CCCCC1,1,12.08,6.586404,-0.2930997,1.9884953613704717,True
OCC1(O)CCN(c2ccnc(Nc3cncnc3)n2)CC1,1,15.18,7.022746,-1.8594103,2.7877567706482953,True
CC(=O)N1CCCC(O)(CN2CCN(CCO)CC2)C1,1,15.54,6.482432,-0.0572583,2.9189235366404667,True
CC=CC(=O)N(C)CCN1C2CCC1CC(Nc1cncc(Nc3cn[nH]c3)n1)C2,1,29.21,6.706517,-3.2550237,4.645274006020227,True
CN1CCN(C(=O)Nc2ccccc2Cn2cncn2)CC1,1,17.3,6.667529,-2.1631362,2.1527483571867574,True
CN1CCN(C(=O)Cn2cc(Nc3ncc4ccnc(-c5ccccc5OCCO)c4n3)cn2)CC1,1,19.71,7.248771,-3.4151707,2.7967237028698957,True
CN1CCN(C(=O)Cn2cc(Nc3nc4c(C5=CCN(C(=O)CCC(F)(F)F)CC5)cccn4n3)cn2)CC1C(F)(F)F,1,21.72,7.152426,-4.589225,3.915099231691123,True
Cn1c(CCO)nc2cnc3[nH]ccc3c21,1,12.12,7.008577,-1.7646031,2.7291498131409746,True
CNC(=O)c1cnn2cccc(N3CCOC(CNC(C)=O)C3)c12,1,20.77,6.3380384,-2.21818,3.149619585316618,True
O=C1CCCC(CN2CCN(CC3CCCO3)CC2)O1,1,16.44,6.1369934,-1.1213526,3.0980354466460422,True
COCCNCC(=O)N1CCN(C)CC1C,1,15.58,6.7616353,0.5473184,2.7505053924215357,True
CS(=O)(=O)NC1CCN(c2cccnn2)C1,1,18.15,6.5409527,-1.375294,2.8881284693446148,True
c1cnc(N2CCNCC2)nc1,1,10.71,6.5042434,-0.47647735,2.1302415614078374,True
Cc1cc(N(C)c2cnc(C(N)=O)nc2)ncn1,1,19.23,6.8780932,-2.5739448,2.912495118299608,True
Cc1nn(CCO)nc1-c1cnn(CCO)c1,1,9.36,7.2467184,-0.89813244,3.0543925433790173,True
CCc1cc(O)c(F)cc1-c1cc(-c2cccc(NC(=O)CCCCCCC(=O)NO)c2)c2c(n1)CNC2=O,1,25.22,7.0779276,-6.516135,2.9797909788025656,True
COc1ccc(CCNC2CCN(C(=O)Cn3ccc(C)n3)CC2)cc1OC,1,17.63,6.2416573,-2.7039092,2.2818458138934314,True
COc1ccccc1CNc1c(-c2nc(N)nc(=N)[nH]2)cnn1CC1CCOCC1,1,19.53,6.7969728,-3.708822,3.0790957834013213,True
Cc1cc(NC2CCN(C(=O)CCO)CC2)n[nH]1,1,12.5,6.598899,-1.2664895,2.46491406852585,True
Cc1cc(N=c2[nH]c(Nc3ccc(OCCN4CCCCC4)cc3)nc3c2ncn3C)n[nH]1,1,13.16,6.7956786,-4.265427,3.165558412567032,True
OCCCNC1CCC(O)CC1,1,18.1,7.0049014,0.1364302,2.222142466385213,True
CN1CCC(NC(=O)c2cnn3ccc(N4CCNCC4)nc23)CC1,1,12.11,6.3942056,-1.891717,2.607441752509624,True
CN(CC(CO)CO)c1cc2ccccc2[nH]c1=O,1,7.72,7.59125,-2.0553007,2.603475939170382,True
N#CCC(=O)N1CCN(CCO)CC1,1,9.16,6.991697,0.13559069,2.2171101714909547,True
c1cc2c(ncn3nnc(C4CCCCC4)c23)[nH]1,1,16.14,6.4712033,-3.2625973,2.9777128618893496,True
c1cncc(-c2nnc(CNC3CCN(CC4COc5ccccc5O4)CC3)s2)c1,1,22.48,6.896616,-3.1068263,3.025394026734472,True
CS(=O)(=O)n1cc(-c2cccn3nc(Nc4ccc(C5CNCCO5)cc4)nc23)cn1,1,15.77,6.962772,-4.252955,3.4759960052909866,True
CN(C)c1ccnc(-n2ccnc2)n1,1,9.49,6.999655,-1.0894865,2.583027893384445,True
Cc1cnn(CC(=O)N2CCCN(C)CC2)c1,1,13.63,6.47162,-0.51681215,2.1938973510713247,True
C=C1CNCC(=C2Nc3ccccc3C2=NOCc2ccccc2)C1=O,1,22.37,6.243207,-4.103321,3.072047910516293,True
C=CC(=O)N1CCC(C#N)C(n2cnc(Nc3ccccc3)n2)C1,1,17.06,6.8456984,-3.613986,3.6276742737356376,True
Cn1cnc2c(NCc3cccnc3)nc(Nc3cnn(CCOCCN4CCCC4)c3)nc21,1,18.29,6.8559923,-2.9377375,2.8003096529713787,True
CCCc1cc(C(=O)N2CCC(C#N)CC2)n(C)n1,1,22.13,6.535757,-1.5422653,2.6100228187059393,True
O=C(CO)N1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,1,13.79,6.8284044,-2.0580673,3.071159414879065,True
COCCNC(=O)NC1CCN(S(C)(=O)=O)CC1,1,13.87,6.8601475,-0.717141,2.1197520036999205,True
C=CC(=O)NC1CCN(CCn2cc3c(C(F)(F)F)n[nH]c3cc2=O)CC1,1,21.99,6.270305,-3.3152778,2.999748115684177,True
O=C(CCc1cnccn1)N1CCOCC1,1,15.99,6.8929563,-0.6075042,2.154220488441622,True
c1cnc2c(-c3ccc(CN4CCOCC4)cc3)csc2c1,1,16.49,6.3492336,-3.6914294,2.089710070473471,True
c1cc2c(ncc3ncn(C4CCOCC4)c32)[nH]1,1,13.39,7.0683875,-2.8390856,2.7272051695816586,True
c1ncc(Nc2ccc(CN3CCOCC3)cc2)cn1,1,11.03,6.5014076,-2.6265922,2.059575026160669,True
N#CCC1(n2ncc(-c3ncnc4[nH]ccc34)n2)CCN(C(=O)NCc2ccncc2F)C1,1,27.06,7.246872,-4.012591,3.9362825778559394,True
N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)Nc3nncs3)CC2)C1,1,13.33,7.6221194,-4.0761895,3.376600940617383,True
CN1CCN(C(=O)CC(C(=O)N2CCC(O)(CC#N)CC2)n2cccn2)CC1,1,24.56,6.450072,-1.6807436,3.448861151122431,True
CC(=O)N1CCCN(C(=O)c2ccnnc2)CC1,1,15.25,6.7586536,-0.87254983,2.207190991602774,True
CN1CCCC(C(=O)N(C)Cc2nccn2C)C1,1,17.63,6.287024,-0.69664294,2.846551419988197,True
CC(C)N1CCC(Nc2nn(CC(=O)N3CCN(C)CC3)cc2NC(=O)c2cnn3cccnc23)CC1,1,19.68,7.62881,-2.595684,2.9397931710347898,True
CCn1cc(NC(=O)Cc2nc(N3CCOCC3)nn2C)cn1,1,17.49,6.7674317,-2.352976,2.6890460666801257,True
Cc1nccnc1N(C)C1CCN(c2ncnc3[nH]ccc23)C1,1,16.08,6.6880827,-2.6731246,3.2798302147313096,True
CN(C)CCn1cc(-c2cnnc3c2ncn3C)cn1,1,23.97,6.8276153,-1.6648666,2.8944955524764566,True
CC(C)(C)CNCc1nc2cnc3[nH]ccc3n2n1,1,21.03,6.7733936,-2.7217815,3.1458233024988767,True
CCC(=O)N1CCN(CCc2ccncc2)CC1,1,19.46,6.3807874,-0.98177975,1.9055521123824484,True
CC(C)n1cc(-c2ncc(N)c(NC(=O)c3cn[nH]c3)n2)cn1,1,14.46,6.8662796,-3.3802502,2.9306661635063787,True
CCOC(=O)c1c[nH]c2ncnc(-c3cccc(OC)c3)c12,1,14.38,6.823849,-4.786451,2.3148552253186256,True
COCCN(C)C1CCN(C(=O)Nc2cnccc2COC)CC1,1,12.9,6.279515,-1.9568174,2.4617357451664876,True
COCCN(C)CCn1c(=O)c2ccccc2c2cnc3[nH]ccc3c21,1,14.25,6.801537,-3.2809424,2.556482412540584,True
Nc1nccc(-c2ccc(C(=O)NCCO)cc2)n1,1,12.83,6.7722187,-2.0351067,1.9317002255757991,True
CCN(CC)CCN(C)c1ncnc2[nH]ccc12,1,14.29,6.682687,-2.005902,2.6146860142272086,True
O=C(NCCO)C1COCCN1CCc1ccncc1,1,21.23,6.8359027,-0.42118487,2.776128680634404,True
CCc1cc(O)ccc1-c1cc2c(cnn2C(CO)C(C)C)c(Nc2cc(C)c(C(=O)NCC3CCCO3)cn2)n1,1,30.68,7.3181295,-5.3357506,3.892275775888688,True
CC1=CC=CC(=C2Nc3ccccc3C2=O)N1C,1,19.42,6.8360076,-3.6447155,2.995675154498702,True
CN1CCN(C(=O)Cn2cc(Nc3nc4c(N5CCN(C(=O)CO)CC5)ncc(-c5cccnc5)n4n3)cn2)CC1,1,13.89,7.8784585,-2.3502066,3.068460867151509,True
COCCC(=O)N1CCC(C2CCN(C)CC2)C1,1,26.35,6.233643,-0.76991296,2.6750886326578804,True
N#CCc1ncc(C(N)=O)c(NCc2ccccn2)n1,1,16.2,6.9703436,-2.613302,2.5427546617881998,True
O=C(Cn1cc(Nc2cn3c(-c4ccccc4)cnc(N4CCOCC4)c3n2)cn1)N1CCC(NCC2CC2)CC1,1,13.31,7.801175,-3.9285579,3.037623485282042,True
N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C(=O)NN2CCOCC2)C1,1,13.57,7.082925,-3.3115144,3.3803944571413744,True
Cc1cc(C(N)=O)cc(C)c1NC(=O)N1CCOCC1,1,22.56,7.0030546,-1.9272994,2.069121110076752,True
Cc1nn(COCCCC#N)c(C)c1[N+](=O)[O-],1,16.35,7.051526,-2.5045109,2.689300695552932,True
CN(c1ccc(S(=O)(=O)N2CCOCC2)nn1)C1CCN(S(=O)(=O)CCCO)C1,1,19.98,6.8518443,-1.6260781,3.370318419791012,True
CN(c1cccnn1)C1CCN(c2ncnc3[nH]ccc23)C1,1,11.88,6.8668623,-2.762911,3.257986428106115,True
COCCN(C)C1COCCN(CCN(C)S(=O)(=O)C2CC2)C1,1,18.43,6.3547616,0.046121206,3.275110975761324,True
CCOC(=O)CN(CCOC)CC1CCCO1,1,15.58,6.6020947,-0.5531575,2.6815484989137612,True
O=C(NCCCN1CCOCC1)c1cccc(Cc2n[nH]c(=O)c3c2NCCN3)c1,1,22.41,6.5591407,-2.0910578,2.829304801968961,True
CN1CCN(c2ncc(-c3ccccc3)n3nc(Nc4cnn(CC(=O)N5CCC(CNCCC#N)CC5)c4)nc23)CC1,1,16.02,7.9452853,-3.1854453,3.1151343475849504,True
CS(=O)(=O)c1ccc(CNCC2CCN(C(=O)OCc3ccccc3)CC2)nc1,1,22.23,6.750463,-3.2827911,2.259208016979983,True
CNC(=O)Cn1cc(Nc2nc3c(C4=CCN(C(=O)CCO)CC4)cccn3n2)cn1,1,20.12,6.802111,-2.9009273,3.0225038764632446,True
CN(C)c1ncnc2c1ncn2COCCO,1,11.24,7.1312623,-0.8146102,2.69151946645594,True
COCC(NCC1CCCN1C)C(=O)N1CCC(N)C1,1,18.09,6.4989395,-0.7637867,3.555527157010374,True
CCNC(=O)C(C)CC,1,17.54,7.0957537,-0.5674877,2.3401130179442458,True
NC(=O)CC1CCN(C(=O)Cn2cc(Nc3nc4c(N5CCOCC5)ncc(-c5ccccc5)n4n3)cn2)CC1,1,15.74,7.8051343,-3.3355916,2.9691178023531766,True
CN(C)c1ccc(CC2COCCN2S(=O)(=O)CC2CCN(C(=O)OC(C)(C)C)CC2)cn1,1,21.6,6.7233243,-2.8095517,3.3139649109075044,True
CN(CCc1ccncc1)C(=O)C1CCN(c2cccnn2)CC1,1,20.35,6.2504907,-2.4803236,2.3527343424515568,True
CCOC(=O)N1CCOCC1(C)CNC(=O)C1CCCCC1,1,16.59,6.37359,-2.1463556,3.097207569545321,True
CC(=O)N1CCC(Nc2c(-c3ccn(CCO)n3)cnc3[nH]ccc23)CC1,1,13.95,6.978899,-2.289838,2.849170340536247,True
COCC(=O)N1CCN(C2CCN(C(=O)c3ccc(C(C)(C)C)cc3)CC2)CC1C,1,17.31,6.276403,-2.9663098,2.7871522658447603,True
CS(=O)(=O)NC1CCCN(C(=O)N2CCCO2)C1,1,16.19,6.9030814,-1.2637076,3.2986948046035813,True
COCCN(CCOC)CC1COC(c2cccnc2)OC1,1,13.36,6.5036206,-0.86650234,2.694901001417527,True
c1cnc2c(-c3cnn(CC4CNCCO4)c3)cccc2c1,1,19.4,6.855978,-2.2336555,2.971818735798424,True
CN(CC1COCCN(C(=O)CO)C1)c1ncnc2[nH]ccc12,1,14.96,6.661745,-1.6980393,3.3013330536834022,True
CNC(=O)c1ccc(NC(=O)N2CCOCC2)cc1,1,15.45,6.830366,-1.9235011,1.7570976614732352,True
CN1CCOCC1CS(=O)(=O)N1CCCOCC1,1,17.0,6.8865194,-0.24607192,3.1666080896714544,True
Cc1nn(C)c2c(NC(=O)NCC(F)(F)F)nc(-c3ccc(CN4CCN(C)CC4)nc3)cc12,1,24.34,6.808818,-4.4830165,2.89157655801006,True
CC1CN(C(=O)OC2CCCN(C)C2)CC(C)O1,1,15.83,6.6997795,-0.45778885,3.330510490907555,True
O=C(c1cncs1)N1CCN(Cc2ccco2)CC1,1,22.79,6.5725365,-2.0441918,2.328334108359684,True
CS(=O)(=O)CCSc1nnnn1C1CCN(C(=O)CO)CC1,1,26.54,6.49447,-1.319955,2.648006837640729,True
COCCN(CCO)CCN1CCn2c(COc3cccnn3)nnc2C1,1,21.76,6.777377,-0.86621886,2.8993746473297435,True
CN(C)c1nccnc1CNCCN1CCOCC1,1,9.44,6.6137037,-0.44314286,2.503448663804237,True
CN1CCN(C(=O)C2CCCN2S(=O)(=O)c2cccnc2)CC1,1,19.15,6.2770047,-1.5039722,2.625210417857689,True
CN(CCc1ccccc1)C1CCN(c2ncnc3[nH]ccc23)C1,1,12.46,6.4902124,-3.3047874,2.819610847823787,True
O=C1CNCC(CO)O1,1,13.73,6.8760004,0.40672693,3.61051569352953,True
O=c1ccn(COCCO)c(=O)[nH]1,1,7.18,6.9368415,-0.7075129,2.51778590385498,True
CC1(C(=O)NCCCO)CCN1C(=O)Cc1cccnc1,1,18.27,6.6006384,-1.2713473,2.935140433202898,True
Cc1cnn(CCC(=O)NCCN2CCN(C)CC2)n1,1,9.3,6.8335876,-0.8436601,2.546840491747714,True
Cc1ccc(NC(=O)Nc2ccc(OCCN3CCOCC3)cc2)cn1,1,16.25,6.3116503,-3.290812,2.001164509706575,True
CNC(=O)CCCn1cc(NC(=O)c2cnn3cccnc23)c(-c2ccccc2C#N)n1,1,19.82,6.757684,-4.2677574,2.7742861571116553,True
COCCn1cc(-c2cnn(CCO)c2)nc1C(N)=O,1,13.42,7.1511254,-0.91528815,2.82251771846836,True
COCCOCCOCCOc1cccc2c(N)[nH]c(=N)nc12,1,18.33,7.0855093,-1.8099167,2.855736975771036,True
Cc1cc(NNC(=O)C2CC2)nc(=N)n1C,1,17.91,6.9153714,-1.0300417,2.9014690477991376,True
CC(C(=O)NCc1ccccc1)N1CCN(C)CC1,1,11.95,6.5757475,-0.7915483,2.114434065725927,True
COCCNc1ncnc2[nH]ccc12,1,10.33,6.638053,-1.7756912,2.3879991598009553,True
COCCn1c(CO)nc2cnc3[nH]ccc3c21,1,11.76,7.1764727,-1.6918541,2.6709035916723884,True
COCCNC1CCC(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)C(C#N)C1,1,11.52,6.553493,-3.989575,4.1554140277126645,True
COCCOC1CCN(C(=O)c2ccc[nH]2)CC1,1,13.96,7.113608,-1.0075309,2.3643044792463517,True
O=C(Cn1cc(Nc2nc3c(N4CCOCC4)ncc(-c4ccccc4)n3n2)cn1)N1CCN(C2CCCN(C(=O)CO)C2)CC1,1,11.76,8.174053,-2.8505106,3.5866720628422843,True
C=CCOC1(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)C1,1,25.81,6.8873267,-1.2064412,4.662379540713056,True
OCC1COCCC(c2cccs2)O1,1,19.38,7.5534067,-0.9545535,3.511147538756136,True
COc1cc(C(=O)N2CCN(C)CC2)ccn1,1,17.84,6.579846,-0.8583915,1.9542925433790153,True
CN1CCN(C(=O)NCCCOc2cccnc2)CC1,1,13.31,6.729829,-1.0987438,2.0169455036142487,True
Cc1cccc(COC2CN(C(=O)OCCN3CCOCC3)CCCO2)c1,1,25.63,6.3437085,-1.8937227,2.8566228010144403,True
CC1CN1Cc1ccnc2[nH]ccc12,1,21.04,6.913423,-1.502966,3.0877703999193633,True
COCCn1c(C)nnc1-c1cnc2c(c1)CN(CC#N)CC2,1,19.27,6.2640758,-1.8732364,2.827085926819988,True
Cn1c(CN2CCOCC2)nnc1-c1ccn(CCCO)n1,1,19.89,6.579194,-0.8531977,2.6182365783406034,True
Cn1cnc2ncccc21,1,12.43,6.931575,-0.6585399,2.4017648573916937,True
CN(C)C(=O)CNC(=O)c1cccnc1,1,19.73,6.60743,-0.693086,1.8583803983536331,True
O=c1[nH]ncc2nc(N3CCC(O)CC3)nc(Nc3ccc(N4CCN(CCO)CC4)cc3)c12,1,13.04,7.3406973,-2.7951577,2.7331768966188204,True
CC(N1CCC(CC#N)(n2ccc(Nc3ccccc3)n2)CC1)N1CCC(N(C)CCO)C1,1,17.01,6.9306073,-2.9659207,3.9512228636739266,True
COc1cc(NC(=O)CCCOc2ccccc2F)ncn1,1,18.3,6.882693,-3.7850068,2.065494785758185,True
CNCC(C)(C)n1cc(-c2nn(C3CCC(C(=O)O)OC3)c3ncnc(N)c23)cn1,1,26.96,7.17866,-2.9698858,4.068372143668713,True
Oc1ccc(C2Sc3cc(O)ccc3OC2c2ccc(OCCN3CCOCC3)cc2)cc1,1,13.01,6.3430448,-4.4884143,3.291660641544456,True
C=CC(=O)OCC(=O)N1CCN(C)CC1,1,15.14,6.5031977,-0.3632735,2.0794595728376883,True
CN1CC=CCOc2cccc(N3CCNCC3)c2C1,1,16.76,6.213082,-1.351203,3.258132556010927,True
Cc1ncc(-c2nn(CC(=O)O)cc2NC(=O)N2CC(C)CC(C)C2)cc1C(=O)N1CCOCC1,1,25.44,7.303556,-3.5890932,3.5307373699521865,True
CN1CCCC1Cc1c[nH]c2ccc(NC(=O)C=Cc3ccnnc3)cc12,1,24.46,6.177838,-3.8068638,3.126906734802171,True
CC(=O)N1CCN(C2CCN(C(=O)NC3CCOCC3)CC2)CC1,1,14.09,6.2262373,-1.1071216,2.321440830745871,True
C=CC(=O)Nc1ccc2[nH]nc(CC(F)(F)F)c2c1,1,16.61,6.958765,-3.7192235,2.74515811512215,True
N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)N3CCCCCC3)CC2)C1,1,15.51,7.515809,-3.9731238,3.202586120452313,True
COCCn1cnc2cnc(-n3cnc4ccncc43)nc21,1,13.33,7.279797,-2.259528,2.7396556648790646,True
COCCn1nc(-c2cn(C)nc2N2CCOCC2)cc1N,1,10.76,7.032227,-1.612973,2.791053027516428,True
CCS(=O)(=O)N1CCOCC(CN(CCOC)CCOC)C1,1,15.15,6.5071864,-0.15505463,3.044232228862736,True
CN1CCC(NC(=O)c2cnc(N)c3c(=O)c4ccccc4[nH]c23)CC1,1,15.6,6.74759,-3.0693502,2.475972316906489,True
CNC(=O)c1cnc(N2CCN(C(=O)CO)CC2)c2nc(Nc3cnn(CC(=O)N4CCN(C)CC4)c3)ccc12,1,11.4,7.6838984,-2.248716,2.9721699045020404,True
O=c1ncc2cc(-c3cccnc3)ccc2n1-c1cnn(CCCO)c1,1,14.17,6.5806894,-3.2962642,2.658532525900908,True
CC(NCc1ccc(N(C)C)cn1)C(=O)NO,1,21.16,6.8212714,-1.4691479,2.941598080853561,True
CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCC(C(=O)OC(C)(C)C)OC3)c3cc[nH]c(=O)c23)cc1,1,13.94,7.4454894,-4.5625777,4.194568683690532,True
Cc1cc(-c2snnc2C)n(CC(=O)N2CCCN(C)CC2)n1,1,20.78,6.3558316,-2.11635,2.7667830865833007,True
CNC(=O)CN1CCN(c2cccn3nc(Nc4ccc(OCCN(C)C)cc4)nc23)CC1,1,14.69,6.528937,-3.2038565,2.5621880899325316,True
Cc1nnsc1N1CCNC(O)(C(F)(F)F)C1,1,20.38,6.9656677,-1.20145,4.140503432024129,True
CN(C)C(=O)c1ccc(CO)cc1NC(=O)N1CCOCC1,1,18.33,6.7262254,-1.5889611,2.1568769511337944,True
COCCOCCOCCOCOCCOC,1,13.04,7.2835217,0.18192978,2.2067990741977592,True
CN1CCN(C(=O)N2CCOCC2)CC1,1,8.37,6.628011,-0.14568122,2.017573548142021,True
O=C(Nc1cccnc1)NC1CCN(C(=O)CN2CCOCC2)CC1,1,14.49,6.4528365,-1.6305565,2.1449460728468193,True
COc1ccccc1-c1nn(C)cc1NC(=O)c1cnn2cccnc12,1,10.76,6.872492,-3.9062765,2.4388621048482744,True
COc1nc2c(nc1N)C(=O)N(C)CN2C(=O)CN1CCC(CNCCO)C1,1,25.05,7.261963,-2.2288897,3.6573194913216653,True
CN(c1ccc(C(=O)NCCCN2CCOCC2)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,1,19.64,7.4079967,-2.3671653,3.221441855650067,True
CC(C)CCN1CCN(CCN2CCN(C(C)C)CC2)CC1,1,17.5,6.1818113,-0.9866783,2.07675363013961,True
CC(=O)NC1CCC(NC(=O)CCl)CC1,1,17.18,6.6183257,-2.015249,2.1261582595168633,True
CN(C)C1CCCN(C(=O)CCO)C1,1,14.2,6.803093,0.24660881,2.641876774020403,True
COc1ncc(NC(=O)N2CCC(CC#N)(n3ccc(C(=O)O)n3)CC2)nc1N(C)C,1,14.88,7.1194015,-3.3468275,3.3558908234592844,True
COc1cc(-c2cc(-c3cnccn3)oc2-c2ccncc2)cc(OC)c1OC,1,23.43,6.1426764,-5.106753,2.5775720643783693,True
O=C(Nc1cccnc1)N1CCC(c2ccn[nH]2)CC1,1,16.36,6.644262,-2.6673455,2.3778886767473697,True
CC1=C(C=CC(=O)N2CCN(C)CC2)C(C)(C)CCC1,1,18.2,5.711855,-2.018515,2.5367611100767515,True
CCNCCNc1cc(-c2cccc(OC)c2)cc2[nH]ncc12,1,20.6,6.6404724,-3.674369,2.309729210402077,True
CCN1CCN(c2ncc(-c3ccccc3)n3nc(Nc4cnn(CC(=O)N5CCN(C)C(C)C5)c4)nc23)CC1=O,1,17.0,7.8690405,-3.241814,3.578858397549574,True
COCC(=O)N1CCN(C(=O)CCNCCOc2ccccc2)CC1,1,25.87,6.582067,-1.5418268,2.0059704669458736,True
O=c1[nH]ccc2c1c(Nc1ccc(CN3CCNCC3)cc1)nn2C1CCC(O)CC1,1,17.42,6.8035073,-3.3517091,2.8629425877951284,True
CC(C)(C)Nc1c(C(N)=O)cnc2[nH]cnc12,1,13.05,7.010644,-2.668698,2.9072421671248385,True
O=C(Nc1ccc(N2CCOCC2)nc1)N1CCN(CCCO)CC1,1,15.47,6.3070674,-1.5317912,2.1809764205812794,True
Cc1ccccc1NC(=O)N1CCC(N(C)CCN(C)C)CC1,1,10.79,6.355406,-2.4978476,2.0874315998969113,True
NC(=O)c1cccnc1N1CCN(C(=O)COCCN2CCOCC2)CC1,1,25.01,6.4830008,-1.537905,2.3130312872818077,True
CNC(=O)c1cnc(N2CCN(CC(N)=O)CC2)c2nc(Nc3cnn(CC(=O)N4CCC(NC)CC4)c3)ccc12,1,13.04,7.8352275,-2.5543609,3.0385217492558283,True
COCCN(CC1CCCO1)CC1CCC(=O)O1,1,12.22,6.96544,-0.626625,3.3113282875564174,True
O=C(Cn1ccnc1)N1CCCC(O)C1,1,13.19,7.0104547,-0.5456649,2.7710326119057456,True
CN(CCO)CCn1cccn1,1,10.16,6.887371,0.6054105,2.4029488012268434,True
CN(C)c1cccc(NC(=O)N2CCOCC2)n1,1,19.33,6.8246574,-1.8140036,2.2368977789330913,True
N#Cc1cccc(NC(=O)NC2CCC(OC(=O)NC3CCC(O)C3)CC2)c1,1,34.92,6.7670755,-3.711441,3.1621167819668106,True
Cn1c(C(=O)NCCN2CCOCC2)ccc1C(=O)C(F)(F)F,1,19.69,6.5456767,-2.412335,2.5720958169298775,True
COCCNc1nc2sc(C(N)=O)cc2c2[nH]ncc12,1,22.72,6.6731334,-2.5645986,2.900901220492651,True
CC(=O)OCC(O)CO,1,13.35,7.153258,0.20824575,2.6305090045663206,True
CC1CN(C(=O)C2CCCNC2)CC(C)N1CC1CC1,1,26.03,6.1419034,-1.5097317,3.5791595745927918,True
CCN(C)c1ccc(C(=O)Nc2cn(CCCN3CCN(C)CC3)cn2)nc1C#N,1,16.79,6.4561167,-2.1522079,2.946809779344525,True
COc1ccc(CN2CCOCC2)c(OC)c1,1,12.95,6.624474,-1.3393536,1.7371353416521735,True
O=C1NCOCCOCCCn2c1cc1cc(C(=O)N3CCOCC3)ccc12,1,18.67,6.6919556,-2.3734927,3.263934630591403,True
CN1CCN(C(=O)CO)CC1,1,6.66,6.953022,0.92512673,1.949874182451076,True
CC1CN(C(=O)N2CCCN(C(=O)CO)CC2)CO1,1,13.78,6.8195157,-0.6751843,3.0625958460839335,True
CNC(=O)Cn1ncc(-c2nc(C)no2)c1OCCOC,1,22.43,7.1503334,-1.786295,2.840984950288755,True
O=C(CCc1nnc2cnc3ccccn3c1-2)NC1CC2CCC1N2CCO,1,26.86,6.6470056,-2.2732403,4.666727356263316,True
COCCOC(=O)N1CC(CC#N)(n2cc(-c3nc(-c4cnn(C5COC5)c4)cn4nccc34)cn2)C1,1,24.03,7.0994563,-3.1501558,3.584799266825792,True
NC(=O)c1cnn2cccnc12,1,10.25,6.597573,-1.7876599,2.3303216519055763,True
CCc1cc(O)c(F)cc1-c1ccc(=O)n(C2(CC#N)CCN(C(=O)COC)CC2)n1,1,15.7,6.5754547,-3.5928497,3.2266997680031135,True
CC(=O)NC1CCCN(Cc2cnccn2)CC1,1,24.21,6.748501,-1.1885079,2.556597195136126,True
O=C(Cn1cc(Nc2nc3c(N4CCOCC4)ncc(-c4ccccc4)n3n2)cn1)N1CCC(COCC(F)(F)F)CC1,1,14.24,7.6804957,-4.061859,3.119785160771764,True
CC(C)(CO)NC1COC(n2cc(C(N)=O)cn2)C(C#N)C1,1,16.5,6.6859446,-1.473304,4.436716422102397,True
O=C(c1ccc(Nc2nc3c(N4CCNCC4)cccn3n2)cc1)N1CCCN(CC2CC2)CC1,1,25.06,6.9043546,-3.505672,2.665160515365878,True
COc1cc(CNCCO)ccc1C(=O)Nc1cccnc1,1,16.87,6.9069333,-2.4161773,1.9443563242197222,True
CC(C)NC1CCN(C(=O)OCc2cccnc2)C1,1,20.44,6.549797,-1.6635785,2.640103296495159,True
CC(C)C(=O)N1CC=C(c2ccc[nH]c2=NC(=N)Nc2ccccc2)CC1,1,17.12,6.7927036,-3.4142036,3.0917039838160436,True
